Country,LOCODE,Name,NameWithoutDiacritics,Subdivision,Function,IATA,Latitude,Longitude
RO,RO BEZ,Bezdead,Bezdead,DB,1----6--,,45.15,25.516666666666666
RO,RO CAF,Calafat,Calafat,DJ,123----B,,43.983333333333334,22.933333333333334
RO,RO CAS,Calarasi,Calarasi,CL,1------B,,44.2,27.333333333333332
RO,RO CEV,Cernavoda,Cernavoda,IL,1------B,,44.35,28.016666666666666
RO,RO CHL,Chilia Veche,Chilia Veche,TL,1-------,,45.7,29.466666666666665
RO,RO CHN,Chiscani,Chiscani,BR,1----6--,,45.18333333333333,27.933333333333334
RO,RO CNM,Comisani,Comisani,DB,1----6--,,,
RO,RO CND,Constanta,Constanta,CT,1234-6--,,44.18333333333333,28.65
RO,RO COB,Corabia,Corabia,OT,1------B,,43.766666666666666,24.5
RO,RO CTS,Cristuru Secuiesc,Cristuru Secuiesc,HR,1----6--,,46.28333333333333,25.033333333333335
RO,RO DTS,Drobeta-Turnu Severin,Drobeta-Turnu Severin,MH,12-----B,,44.63333333333333,22.65
RO,RO EFS,Eforie Sud,Eforie Sud,CT,1----6--,,44.05,28.633333333333333
RO,RO FET,Fetesti,Fetesti,IL,1-3-----,,44.38333333333333,27.833333333333332
RO,RO FTE,Frecatei,Frecatei,,1----6--,,,
RO,RO GAL,Galati,Galati,GL,1------B,,45.43333333333333,28.05
RO,RO GRG,Giurgiu,Giurgiu,GR,1------B,,43.88333333333333,25.95
RO,RO GUU,Gruiu,Gruiu,B,1----6--,,44.733333333333334,26.233333333333334
RO,RO HAU,Halchiu,Halchiu,BV,1----6--,,45.766666666666666,25.55
RO,RO HDC,Hodac,Hodac,MS,1----6--,,46.766666666666666,24.916666666666668
RO,RO RVA,Hârsova,Harsova,CT,1-3-----,,44.68333333333333,27.95
RO,RO ISC,Isaccea,Isaccea,TL,1-3-----,,45.266666666666666,28.466666666666665
RO,RO JRT,Jaristea,Jaristea,VN,1----6--,,45.78333333333333,27.066666666666666
RO,RO ZUI,Lazuri,Lazuri,DB,1----6--,,,
RO,RO 5LI,Livezeni,Livezeni,MS,1----6--,,46.55,24.633333333333333
RO,RO LUM,Luminita,Luminita,CT,1-------,,44.25,28.616666666666667
RO,RO LUT,Lutita,Lutita,HR,1----6--,,,
RO,RO MAC,Macin,Macin,TL,1-------,,45.25,28.166666666666668
RO,RO MGU,Magureni,Magureni,PH,1----6--,,45.06666666666667,25.733333333333334
RO,RO MAH,Mahmudia,Mahmudia,TL,1-------,,45.13333333333333,29.133333333333333
RO,RO MAG,Mangalia,Mangalia,CT,123-----,,43.833333333333336,28.583333333333332
RO,RO MED,Medgidia,Medgidia,CT,1-------,,44.25,28.266666666666666
RO,RO MID,Midia,Midia,CT,123-----,,44.333333333333336,28.616666666666667
RO,RO NDI,Navodari,Navodari,,123-----,,44.333333333333336,28.616666666666667
RO,RO OJD,Ojdula,Ojdula,CV,1----6--,,45.983333333333334,26.25
RO,RO OLT,Oltenita,Oltenita,CL,1------B,,44.083333333333336,26.65
RO,RO ORV,Orsova,Orsova,MH,12-----B,,44.7,22.4
RO,RO OVI,Ovidiu,Ovidiu,CT,1-------,,44.266666666666666,28.566666666666666
RO,RO PAU,Paulesti,Paulesti,PH,1----6--,,45.0,25.983333333333334
RO,RO PTA,Petelea,Petelea,MS,1----6--,,46.733333333333334,24.716666666666665
RO,RO PES,Pielesti,Pielesti,DJ,1----6--,,44.333333333333336,23.95
RO,RO PSE,Pietroasele,Pietroasele,BZ,1----6--,,46.1,26.566666666666666
RO,RO PAL,Poarta Alba,Poarta Alba,CT,1-------,,44.21666666666667,28.4
RO,RO PPC,Prelipca,Prelipca,SV,1----6--,,47.6,26.35
RO,RO XXX,RIS Inland waterways,RIS Inland waterways,,1-------,,,
RO,RO RDE,Rediu,Rediu,IS,1----6--,,46.9,27.583333333333332
RO,RO RNN,Rosia Montana,Rosia Montana,,1----6--,,-46.3,23.133333333333333
RO,RO SUL,Sulina (Port et Zone Franche),Sulina (Port et Zone Franche),TL,1-3----B,,45.15,29.666666666666668
RO,RO TCE,Tulcea,Tulcea,TL,1--4---B,,45.18333333333333,28.8
RO,RO TR5,Tureni,Tureni,CJ,1----6--,,46.61666666666667,23.7
RO,RO TUM,Turnu Magurele,Turnu Magurele,TR,1------B,,43.75,24.883333333333333
RO,RO TUT,Turturesti,Turturesti,BZ,1----6--,,45.11666666666667,26.633333333333333
RO,RO VTR,Vanatori Neamt,Vanatori Neamt,NT,1----6--,,47.2,26.316666666666666
RO,RO ZIC,Zimnicea,Zimnicea,TR,1------B,,43.65,25.35
RS,RS APT,Apatin,Apatin,,123-----,,45.666666666666664,18.983333333333334
RS,RS BPA,Backa Palanka,Backa Palanka,,123-----,,45.25,19.383333333333333
RS,RS BZD,Bezdam,Bezdam,,1-3-----,,45.85,18.916666666666668
RS,RS 4SN,Bresnica,Bresnica,17,1-3-----,,43.86666666666667,20.583333333333332
RS,RS DIM,Dimitrovgrad,Dimitrovgrad,,1-3-----,,43.0,22.766666666666666
RS,RS DOB,Dobanovci,Dobanovci,00,1-------,,44.81666666666667,20.216666666666665
RS,RS GNJ,Gnjilane,Gnjilane,25,1----6--,,42.46666666666667,21.45
RS,RS KMA,Kursumlija,Kursumlija,,123-----,,43.13333333333333,21.266666666666666
RS,RS MSD,Mesarci,Mesarci,08,1-3-----,,44.6,19.916666666666668
RS,RS PHO,Prahovo,Prahovo,,123-----,,44.28333333333333,22.583333333333332
RS,RS XXX,RIS Inland waterways,RIS Inland waterways,,1-------,,,
RS,RS SKA,Sremski Karlovci,Sremski Karlovci,,123-----,,45.2,19.933333333333334
RS,RS VGS,Veliko Gradiste,Veliko Gradiste,,1-3-----,,44.75,21.5
RS,RS VS4,Veternik,Veternik,06,1-------,,45.25,19.75
RS,RS VRA,Vranje,Vranje,,123-----,,42.55,21.9
RU,RU ABK,Abinsk,Abinsk,KDA,123-----,,44.86666666666667,38.15
RU,RU AKS,Aksay,Aksay,ROS,1-------,,47.25,39.88333333333333
RU,RU SAK,Aleksandrovsk-Sakhalinskiy,Aleksandrovsk-Sakhalinskiy,,1-3-----,,50.9,142.15
RU,RU ABC,Ambarchik,Ambarchik,SA,1-------,,69.61666666666666,162.3
RU,RU AMV,Amderma,Amderma,NEN,1--4----,,69.76666666666667,61.666666666666664
RU,RU AMU,Amursk,Amursk,KHA,1-------,,50.21666666666667,136.9
RU,RU DYR,Anadyr,Anadyr,,1--4----,,,
RU,RU AGK,Angarsk,Angarsk,IRK,123-----,,52.53333333333333,103.88333333333334
RU,RU ARH,Arkhangelsk,Arkhangelsk,,1--4----,,,
RU,RU ARM,Arman (Magadan),Arman (Magadan),,1-------,,,
RU,RU ASF,Astrakhan,Astrakhan,,1--4----,,,
RU,RU AZO,Azov,Azov,,1-------,,,
RU,RU BGV,Bagaevskaya,Bagaevskaya,ROS,1-3-----,,47.31666666666667,40.38333333333333
RU,RU BLK,Balakhna,Balakhna,NIZ,1-------,,56.483333333333334,43.61666666666667
RU,RU BLN,Balakhnya,Balakhnya,IRK,1-------,,56.8,105.81666666666666
RU,RU ZCA,Balozhi,Balozhi,NGR,1-3-----,,58.36666666666667,31.883333333333333
RU,RU BLT,Baltiysk,Baltiysk,,1-------,,,
RU,RU BKH,Bektyashka,Bektyashka,,1-------,,,
RU,RU BKT,Belaya Kalitva,Belaya Kalitva,ROS,1----6--,,48.166666666666664,40.78333333333333
RU,RU BEM,Belomorsk,Belomorsk,,1-------,,,
RU,RU BEL,Belushye,Belushye,,1-------,,,
RU,RU BER,"Beringovskiy, Port","Beringovskiy, Port",,1-------,,,
RU,RU BKN,Bolshoy Kamen,Bolshoy Kamen,KHM,1-------,,62.45,66.23333333333333
RU,RU BOR,Borisova,Borisova,IRK,1-------,,57.016666666666666,106.23333333333333
RU,RU BOS,Boshnyakovo,Boshnyakovo,,12------,,49.65,142.16666666666666
RU,RU BNK,Bronka Port,Bronka Port,SPE,123-----,,59.916666666666664,29.666666666666668
RU,RU OLB,Bukhta Ol'ga,Bukhta Ol'ga,KAM,1-------,,54.55,161.11666666666667
RU,RU CHA,Chamgu,Chamgu,SAK,1-3-----,,50.93333333333333,143.6
RU,RU CHB,Chebarkul',Chebarkul',,123-----,,54.96666666666667,60.36666666666667
RU,RU CHM,Chemashi,Chemashi,KHM,1-------,,63.03333333333333,65.18333333333334
RU,RU CEE,Cherepovets,Cherepovets,,1--4----,,,
RU,RU CIH,Chikacheva,Chikacheva,,1-------,,,
RU,RU CHU,Chuya,Chuya,IRK,1-------,,59.266666666666666,112.43333333333334
RU,RU CPC,Cpc Terminal,Cpc Terminal,,1-------,,44.666666666666664,37.65
RU,RU DKA,De-Kastri,De-Kastri,,1-------,,,
RU,RU DHA,Derbeshkinskiy,Derbeshkinskiy,,1-3-----,,55.86666666666667,53.5
RU,RU DKS,Dikson,Dikson,,1--4----,,73.5,80.5
RU,RU DUB,Dubna,Dubna,TVE,1-------,,56.75,37.13333333333333
RU,RU DBK,Dubovka,Dubovka,VLG,1-------,,49.05,44.81666666666667
RU,RU DUD,Dudinka,Dudinka,,1-------,,,
RU,RU EGV,Egvekinot,Egvekinot,,1-------,,,
RU,RU EKO,Ekonomiya,Ekonomiya,ARK,1-3-----,,64.7,40.63333333333333
RU,RU POK,Engels,Engels,SAR,1-------,,51.5,46.11666666666667
RU,RU FPT,Fish Port Terminal,Fish Port Terminal,,1-------,,43.13333333333333,131.9
RU,RU GVY,Gavrilov-Yam,Gavrilov-Yam,,123-----,,57.3,39.85
RU,RU GSA,Gorskaya,Gorskaya,LEN,123-----,,60.05,29.966666666666665
RU,RU GRH,Gremikha,Gremikha,,1-------,,,
RU,RU HTG,Hatanga,Hatanga,,1--4----,,71.98333333333333,102.46666666666667
RU,RU IAA,Igarka,Igarka,,1--4----,,,
RU,RU IOY,Ikryanoye,Ikryanoye,AST,1-3-----,,46.083333333333336,47.733333333333334
RU,RU IDG,Indiga,Indiga,NEN,1-------,,67.65,49.016666666666666
RU,RU IOK,Iokanka,Iokanka,,1-------,,,
RU,RU IVO,Ivanovo,Ivanovo,,123-----,,57.016666666666666,41.0
RU,RU KGD,Kaliningrad,Kaliningrad,,1--4----,,,
RU,RU KLY,Kalyazin,Kalyazin,TVE,1-------,,57.233333333333334,37.833333333333336
RU,RU KMU,Kamskoye Ustye,Kamskoye Ustye,,1--4----,,,
RU,RU KAN,Kandalaksha,Kandalaksha,,1-------,,,
RU,RU KAS,Kashira,Kashira,,123-----,,54.833333333333336,38.166666666666664
RU,RU KSI,Kasimov,Kasimov,,123--6--,,54.93333333333333,41.4
RU,RU KZP,Kavkaz,Kavkaz,KDA,123--6--,,45.416666666666664,36.766666666666666
RU,RU KEM,Kem,Kem,,1-------,,,
RU,RU KER,Keret,Keret,,1-------,,,
RU,RU KHV,Khabarovsk,Khabarovsk,,1--4----,,,
RU,RU KSA,Kharasavey,Kharasavey,NEN,1-------,,71.1,66.76666666666667
RU,RU KTY,Khatyrka,Khatyrka,CHU,1-------,,62.06666666666667,175.3
RU,RU KHO,Kholmsk,Kholmsk,SAK,123-----,,47.05,142.05
RU,RU KNY,Khvalynsk,Khvalynsk,SAR,1-3-----,,52.483333333333334,48.1
RU,RU KDN,Kildin,Kildin,,1-------,,,
RU,RU KIM,Kimry,Kimry,TVE,1-------,,56.88333333333333,37.36666666666667
RU,RU KIN,Kineshma,Kineshma,,1-------,,,
RU,RU KIK,Kirensk,Kirensk,IRK,1-------,,57.766666666666666,108.1
RU,RU KYK,Kireyevskoye,Kireyevskoye,TOM,1-------,,56.03333333333333,84.08333333333333
RU,RU KIY,Kirovskiy,Kirovskiy,,1-3-----,,45.083333333333336,133.5
RU,RU KSL,Kislaya Guba,Kislaya Guba,,1-------,,,
RU,RU KLR,Klinsky Rayon,Klinsky Rayon,MOS,1-3-----,,,
RU,RU KYI,Kolguyev Island,Kolguyev Island,NEN,1-------,,69.08333333333333,49.15
RU,RU KVO,Kolpashevo,Kolpashevo,TOM,1-------,,58.3,82.93333333333334
RU,RU KLT,Koltogorskiye,Koltogorskiye,TOM,1-------,,60.666666666666664,77.46666666666667
RU,RU KOK,Konakovo,Konakovo,,123-----,,56.7,36.78333333333333
RU,RU KPA,Kondopoga,Kondopoga,,123-----,,62.2,34.28333333333333
RU,RU KNL,Konets Lug,Konets Lug,IRK,1-------,,57.15,106.91666666666667
RU,RU KRF,Korf,Korf,,1-------,,,
RU,RU KOR,Korsakov,Korsakov,,1-------,,,
RU,RU KMA,Kostomuksha,Kostomuksha,,1-3-----,,64.68333333333334,30.816666666666666
RU,RU XC2,Kotel'niki,Kotel'niki,MOS,1----6--,,55.63333333333333,37.85
RU,RU KOT,Kotel'nyy,Kotel'nyy,SA,1-------,,76.0,137.93333333333334
RU,RU KZH,Kozhevnikovo,Kozhevnikovo,TOM,1-------,,56.266666666666666,83.98333333333333
RU,RU KZM,Kozmino Port,Kozmino Port,,1-------,,42.71666666666667,133.01666666666668
RU,RU KRR,Krasnodar,Krasnodar,,1--4----,,,
RU,RU KJA,Krasnojarsk,Krasnojarsk,,1--4----,,,
RU,RU KSO,Krasnotur'insk,Krasnotur'insk,SVE,123-----,,59.766666666666666,60.46666666666667
RU,RU RYK,Krasnoturansk,Krasnoturansk,KYA,1-3-----,,54.31666666666667,91.55
RU,RU KNV,Krasnovodsk,Krasnovodsk,,1-------,,,
RU,RU KRA,Krasnoyarsk,Krasnoyarsk,,123-----,,56.016666666666666,93.06666666666666
RU,RU KRY,Krasnyy Yar,Krasnyy Yar,NVS,1-------,,55.21666666666667,82.86666666666666
RU,RU KYB,Krasnyye Barrikady,Krasnyye Barrikady,AST,1-3-----,,46.2,47.85
RU,RU KRI,Krivosheino,Krivosheino,TOM,1-------,,57.333333333333336,83.95
RU,RU KDT,Kronshtadt,Kronshtadt,,1-------,,60.0,29.766666666666666
RU,RU KUB,Kubekovo,Kubekovo,KYA,1-------,,56.15,98.13333333333334
RU,RU KLK,Kulakovo,Kulakovo,KYA,1-------,,58.1,93.76666666666667
RU,RU KUR,Kureysk,Kureysk,IRK,1-------,,58.95,111.33333333333333
RU,RU BVV,Kuril'skiy Burevestnik AFB (Burevestnik AFB),Kuril'skiy Burevestnik AFB (Burevestnik AFB),SAK,1--4----,,44.93333333333333,147.63333333333333
RU,RU LVR,Lavrentiya,Lavrentiya,CHU,1-3-----,,65.58333333333333,-171.0
RU,RU LAZ,Lazarev,Lazarev,,1-------,,,
RU,RU LDY,Lebedyan',Lebedyan',,123--6--,,53.0,39.15
RU,RU LNK,Lensk,Lensk,SA,1-------,,60.71666666666667,114.93333333333334
RU,RU LEO,Leonova,Leonova,IRK,1-------,,57.333333333333336,107.45
RU,RU LES,Lesogorsk,Lesogorsk,,12------,,49.43333333333333,142.11666666666667
RU,RU LEU,Leushinskiye,Leushinskiye,KHM,1-------,,62.18333333333333,67.18333333333334
RU,RU LNR,Linakhamari,Linakhamari,,1-------,,,
RU,RU BRK,Lomonosov,Lomonosov,SPE,123-----,,59.9,29.733333333333334
RU,RU LUG,Lugovoye,Lugovoye,TOM,1-------,,57.71666666666667,83.8
RU,RU LBU,Lyubim,Lyubim,YAR,1-3-----,,58.35,40.68333333333333
RU,RU MAG,"Magadansky, Port","Magadansky, Port",,1-------,,,
RU,RU MGO,Mago,Mago,,1-------,,,
RU,RU MKR,Makarovo,Makarovo,IRK,1-------,,57.483333333333334,107.8
RU,RU MCX,Makhachkala,Makhachkala,,1234----,,42.96666666666667,47.5
RU,RU KMM,Malaya Kheta,Malaya Kheta,,1-------,,,
RU,RU MA2,Malino,Malino,MOS,1----6--,,55.1,38.166666666666664
RU,RU MDY,Mamadysh,Mamadysh,TA,1-------,,55.7,51.38333333333333
RU,RU MEG,Medvezhyegorsk,Medvezhyegorsk,,1-------,,,
RU,RU MEZ,Mezen,Mezen,,1-------,,,
RU,RU MAS,Miass,Miass,,123-----,,54.983333333333334,60.1
RU,RU MOG,Mogochin,Mogochin,TOM,1-------,,57.7,83.58333333333333
RU,RU MON,Molchanovo,Molchanovo,TOM,1-------,,57.6,83.8
RU,RU MVO,Moskalvo,Moskalvo,,1-------,,,
RU,RU MOW,Moskva,Moskva,MOW,123456--,,55.75,37.6
RU,RU MMK,Murmansk,Murmansk,,1--4----,,,
RU,RU MSH,Mys Shmidta,Mys Shmidta,CHU,1-3-----,,68.88333333333334,-179.43333333333334
RU,RU NAC,Naberezhnyye Chelny,Naberezhnyye Chelny,,123-----,,55.75,52.416666666666664
RU,RU NJK,Nakhodka,Nakhodka,,1-------,,,
RU,RU NNM,Naryan Mar,Naryan Mar,,1--4----,,,
RU,RU NAR,Narym,Narym,TOM,1-------,,58.916666666666664,81.58333333333333
RU,RU NLK,Neftelensk,Neftelensk,IRK,1-------,,57.333333333333336,107.06666666666666
RU,RU NEV,Nevelsk,Nevelsk,,1-------,,,
RU,RU NIA,Nikolayevsk-na-Amure,Nikolayevsk-na-Amure,,1-------,,,
RU,RU NJC,Nizhnevartovsk,Nizhnevartovsk,KHM,1--4----,,60.93333333333333,76.56666666666666
RU,RU GOJ,Nizhniy Novgorod (ex Gorkiy),Nizhniy Novgorod (ex Gorkiy),,12-4----,,,
RU,RU NPE,Nizhnyaya Pesha,Nizhnyaya Pesha,NEN,1-------,,66.75,47.766666666666666
RU,RU NOG,Nogliki,Nogliki,SAK,123-----,,51.81666666666667,143.1
RU,RU NDK,Novodvinsk,Novodvinsk,,123-----,,64.41666666666667,40.833333333333336
RU,RU NMK,Novomoskovsk,Novomoskovsk,,123-----,,54.083333333333336,38.18333333333333
RU,RU NVS,Novorossiysk,Novorossiysk,KDA,123--6--,,44.71666666666667,37.766666666666666
RU,RU OKA,"Okha, Sakhalin","Okha, Sakhalin",,12------,,53.56666666666667,143.0
RU,RU OHO,Okhotsk,Okhotsk,,1-------,,,
RU,RU OKZ,Okruzhnoe,Okruzhnoe,SAK,1-------,,50.31666666666667,143.8
RU,RU OKT,Oktyabr'skiy,Oktyabr'skiy,,1-34----,,,
RU,RU OYE,Oktyabrskoye,Oktyabrskoye,KHM,1-------,,62.45,66.05
RU,RU OLP,Ol'ga,Ol'ga,PRI,1-------,,43.733333333333334,135.28333333333333
RU,RU OMK,Olekminsk,Olekminsk,SA,1-------,,60.36666666666667,120.41666666666667
RU,RU OLO,Oleniy Ostrov,Oleniy Ostrov,,1-3-----,,62.03333333333333,35.333333333333336
RU,RU OLG,"Olenya, Guba","Olenya, Guba",,1-------,,,
RU,RU OYA,Olya,Olya,AST,1-3-----,,45.78333333333333,47.53333333333333
RU,RU ONG,Onega,Onega,,1-------,,,
RU,RU OZE,Oranzherei,Oranzherei,AST,1-3-----,,45.833333333333336,47.56666666666667
RU,RU HZO,Orekhovo-Zuevo,Orekhovo-Zuevo,MOS,1----6--,,55.81666666666667,38.96666666666667
RU,RU OZK,Ozerko,Ozerko,MUR,123-----,,69.71666666666667,32.11666666666667
RU,RU OZY,Ozëry,Ozery,,123-----,,54.85,38.55
RU,RU PCE,Pechenga,Pechenga,,1-------,,,
RU,RU PEX,Pechora,Pechora,,1--4----,,,
RU,RU PGE,Peregrebnoye,Peregrebnoye,KHM,1-------,,62.983333333333334,65.06666666666666
RU,RU PEK,Petrokrepost,Petrokrepost,,1-------,,,
RU,RU PKC,Petropavlovsk-Kamchatskiy,Petropavlovsk-Kamchatskiy,,1--4----,,,
RU,RU PES,Petrozavodsk,Petrozavodsk,,1--4----,,,
RU,RU PWE,Pevek,Pevek,,1--4----,,,
RU,RU PNY,Pionerskiy,Pionerskiy,KGD,123-----,,54.95,20.216666666666665
RU,RU PTN,Plastun,Plastun,,1-------,,,
RU,RU PNV,Polnovat,Polnovat,KHM,1-------,,63.78333333333333,65.9
RU,RU PRN,Poronaisk,Poronaisk,,1-------,,,
RU,RU PSE,Posyet,Posyet,,1-------,,,
RU,RU PTP,Potapova,Potapova,IRK,1-------,,57.38333333333333,107.51666666666667
RU,RU PYO,Poyarkovo,Poyarkovo,AMU,1-3-----,,49.6,128.68333333333334
RU,RU PRY,Preobrazheniye,Preobrazheniye,,1-3-----,,42.9,133.9
RU,RU PGN,Prigorodnoye,Prigorodnoye,SAK,1-3-----,,46.61666666666667,142.9
RU,RU PRI,Primorsk (Koivisto),Primorsk (Koivisto),,1-------,,,
RU,RU PHS,Prokhorovskiy,Prokhorovskiy,TOM,1-------,,59.5,79.41666666666667
RU,RU PVS,"Provideniya, Bukhta","Provideniya, Bukhta",,1-34----,,64.38333333333334,-173.3
RU,RU PUD,Pudozh,Pudozh,,1-------,,,
RU,RU ROV,Rostov,Rostov,,1--4----,,,
RU,RU RND,Rostov-na-Donu,Rostov-na-Donu,ROS,1-3-----,,47.233333333333334,39.71666666666667
RU,RU RUB,Rubnoye,Rubnoye,KYA,1-------,,58.11666666666667,94.51666666666667
RU,RU RDP,Rudnaya Pristan,Rudnaya Pristan,,1-------,,,
RU,RU RYB,Rybinsk,Rybinsk,,1--4----,,,
RU,RU RZV,Rzhev,Rzhev,,123-----,,56.25,34.333333333333336
RU,RU SAB,Sabetta,Sabetta,YAN,1--4----,SBT,71.25,72.08333333333333
RU,RU LED,Saint Petersburg (ex Leningrad),Saint Petersburg (ex Leningrad),SPE,12345---,,59.88333333333333,30.25
RU,RU SLH,Salekhard,Salekhard,YAN,1-------,,66.51666666666667,66.6
RU,RU KUF,Samara,Samara,,1234-6--,,53.21666666666667,50.166666666666664
RU,RU RTW,Saratov,Saratov,,1--4----,,,
RU,RU SEG,Segezha,Segezha,,1-------,,,
RU,RU SZZ,Sestroretsk,Sestroretsk,LEN,1-3-----,,60.1,29.95
RU,RU SVK,Severo-Kurilsk,Severo-Kurilsk,,1-------,,,
RU,RU SEW,Severodvinsk,Severodvinsk,,1-------,,,
RU,RU SRM,Severomorsk,Severomorsk,,1-------,,,
RU,RU SHA,Shakhtersk,Shakhtersk,,1-------,,,
RU,RU B2L,Shebekino,Shebekino,BEL,1----6--,,50.4,36.9
RU,RU SIZ,Siziman,Siziman,,1-------,,50.71666666666667,140.41666666666666
RU,RU SKA,Slavyanka,Slavyanka,,1-------,,,
RU,RU AER,Sochi,Sochi,KDA,1234----,,43.6,39.71666666666667
RU,RU SNG,Solnechnogorsk,Solnechnogorsk,,123-----,,56.18333333333333,36.96666666666667
RU,RU SLK,Solovki,Solovki,ARK,1-------,,65.41666666666667,35.68333333333333
RU,RU SSK,Sovetsk,Sovetsk,,123-----,,55.06666666666667,21.883333333333333
RU,RU SOG,Sovetskaya Gavan,Sovetskaya Gavan,,1-------,,,
RU,RU SPA,"Spafaryeva, O","Spafaryeva, O",,1-------,,,
RU,RU STR,Streika,Streika,KYA,1-------,,58.083333333333336,93.03333333333333
RU,RU SVE,Svetlaya,Svetlaya,,1-------,,,
RU,RU STY,Svetlyy,Svetlyy,KGD,1-------,,54.7,20.5
RU,RU SYZ,Syzran,Syzran,,1-------,,,
RU,RU TAG,Taganrog,Taganrog,,1-------,,,
RU,RU TAM,Taman',Taman',KDA,1-------,,45.21666666666667,36.71666666666667
RU,RU TAU,Tauisk,Tauisk,,1-------,,,
RU,RU TAY,Tayura,Tayura,IRK,1-------,,57.0,106.65
RU,RU TAZ,Tazovskiy,Tazovskiy,NEN,1-------,,67.46666666666667,78.73333333333333
RU,RU IKS,Tiksi,Tiksi,,1--4----,,,
RU,RU TVK,Timashevsk,Timashevsk,,123-----,,45.61666666666667,38.93333333333333
RU,RU TOI,Tol'yatti,Tol'yatti,,1----6--,,53.46666666666667,49.5
RU,RU TTI,Tolyatti,Tolyatti,,1-------,,,
RU,RU TRR,Trifonov Ruchey,Trifonov Ruchey,,1-------,,,
RU,RU TDO,Trudfront,Trudfront,AST,1-3-----,,45.916666666666664,47.666666666666664
RU,RU TUA,Tuapse,Tuapse,,1-------,,,
RU,RU UEL,Uelen,Uelen,CHU,1-------,,66.16666666666667,-169.81666666666666
RU,RU UGL,Uglegorsk,Uglegorsk,,1-------,,,
RU,RU UGC,Uglich,Uglich,YAR,123-----,,57.516666666666666,38.31666666666667
RU,RU UMB,Umba,Umba,,1-------,,,
RU,RU URA,Ura-Guba,Ura-Guba,,1-------,,69.28333333333333,32.8
RU,RU UCH,Ust Chaun,Ust Chaun,CHU,1-------,,68.8,170.5
RU,RU ULU,Ust'-Luga,Ust'-Luga,LEN,123-----,,59.666666666666664,28.316666666666666
RU,RU UKK,Ust-Kamchatsk,Ust-Kamchatsk,,1-------,,50.21666666666667,162.65
RU,RU VNN,Vanino,Vanino,,1-------,,,
RU,RU VKR,Vankarem,Vankarem,CHU,1-------,,67.83333333333333,-175.86666666666667
RU,RU VAR,Varandey,Varandey,,1-3-----,,68.78333333333333,57.983333333333334
RU,RU VAY,Vaygach,Vaygach,NEN,1-------,,70.41666666666667,58.75
RU,RU KMV,Velikaya Kema,Velikaya Kema,,1-------,,,
RU,RU VNY,Venyov,Venyov,,1----6--,,,
RU,RU VYE,Vertikoye,Vertikoye,TOM,1-------,,59.38333333333333,79.68333333333334
RU,RU VTM,Vitim,Vitim,SA,1-------,,59.416666666666664,112.56666666666666
RU,RU VIT,Vitino,Vitino,MUR,1-------,,67.08333333333333,32.333333333333336
RU,RU VTZ,Vityaz,Vityaz,,1-3-----,,42.6,131.16666666666666
RU,RU FIP,Vladivostok,Vladivostok,PRI,12------,,43.13333333333333,131.9
RU,RU VVO,Vladivostok,Vladivostok,,12-4----,,,
RU,RU VLG,Volga,Volga,YAR,1-------,,57.95,38.4
RU,RU VOG,Volgograd,Volgograd,,12-4----,,48.8,44.583333333333336
RU,RU VZH,Volzhsk,Volzhsk,,123-----,,55.833333333333336,48.25
RU,RU VYP,Vostochnyy Port,Vostochnyy Port,,12------,,42.766666666666666,133.05
RU,RU VMS,Vostokmorservice,Vostokmorservice,PRI,1-------,,43.083333333333336,131.86666666666667
RU,RU VZB,"Vozrozhdeniya, Bukhta","Vozrozhdeniya, Bukhta",,1-------,,,
RU,RU VYG,Vyborg,Vyborg,,1--4----,,,
RU,RU VYK,Vyksa,Vyksa,NIZ,123-----,,55.31666666666667,42.166666666666664
RU,RU VYS,Vysotsk,Vysotsk,,1-------,,60.63333333333333,28.566666666666666
RU,RU YAB,Yagelnaya Bukhta,Yagelnaya Bukhta,,1-------,,,
RU,RU YAM,Yamburg,Yamburg,NEN,1-------,,68.28333333333333,77.15
RU,RU IAR,Yaroslavl,Yaroslavl,,1--4----,,,
RU,RU YTS,Yartsevo,Yartsevo,SMO,1-34----,,55.06666666666667,32.666666666666664
RU,RU YEY,Yeysk,Yeysk,,1-------,,,
RU,RU DEE,Yuzhno-Kuril'sk,Yuzhno-Kuril'sk,SAK,1--4----,,44.03333333333333,145.85
RU,RU ZAR,Zarubino,Zarubino,,1-------,,42.61666666666667,131.08333333333334
RU,RU ZAO,"Zavyalova, O","Zavyalova, O",,1-------,,,
RU,RU ZEM,Zeleniy Mys,Zeleniy Mys,,1-------,,,
RU,RU ZDK,Zelënodol'sk,Zelenodol'sk,,123-----,,55.833333333333336,48.516666666666666
RW,RW NSA,Nyagatare,Nyagatare,02,1-3-----,,-1.2833333333333332,30.316666666666666
RW,RW RUB,Rubengera,Rubengera,,1----6--,,,
RW,RW RW4,Rwamagana,Rwamagana,02,1----6--,,1.95,30.433333333333334
SA,SA DMM,Ad Dammam,Ad Dammam,04,12345---,,26.5,50.2
SA,SA AHA,Al Hada,Al Hada,,1-------,,,
SA,SA JBI,Al Jubayl Industrial City,Al Jubayl Industrial City,,1-3-----,,27.083333333333332,49.7
SA,SA ALK,Al Khobar,Al Khobar,,1-------,,,
SA,SA AQK,Al Khobar,Al Khobar,04,1-------,,26.283333333333335,50.2
SA,SA KHU,Al Khuraibah,Al Khuraibah,07,1-------,,28.05,35.166666666666664
